,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
10125,0.4,0.9,0.32,0,0,1147.4509151893083,696.8,1844.2
10126,0.4,0.9,0.32,0,-1,1031.52771827074,791.1,1822.6
10127,0.4,0.9,0.32,0,-2,920.5974232343533,883.1,1803.7
10128,0.4,0.9,0.32,0,-3,813.7593567606879,967.6,1781.4
10129,0.4,0.9,0.32,200,3,1283.4037229238718,789.5,2072.9
10130,0.4,0.9,0.32,200,2,1165.5022363625003,897.2,2062.7
10131,0.4,0.9,0.32,200,1,1050.6374872463134,1006.7,2057.4
10132,0.4,0.9,0.32,200,0,940.6964122581982,1114.0,2054.7
10133,0.4,0.9,0.32,200,-1,834.7092505944902,1215.7,2050.4
10134,0.4,0.9,0.32,200,-2,733.4759561018957,1309.1,2042.6
10135,0.4,0.9,0.32,200,-3,638.4849654718279,1388.4,2026.9
10136,0.4,0.9,0.32,400,3,1107.180280543434,1229.4,2336.6
10137,0.4,0.9,0.32,400,2,995.6478734703834,1342.2,2337.9
10138,0.4,0.9,0.32,400,1,889.1715433335559,1451.6,2340.8
10139,0.4,0.9,0.32,400,0,787.4457143555492,1556.0,2343.4
10140,0.4,0.9,0.32,400,-1,691.559990872187,1652.4,2343.9
10141,0.4,0.9,0.32,400,-2,601.080220254982,1736.7,2337.8
10142,0.4,0.9,0.32,400,-3,515.4235811844912,1805.6,2321.0
10143,0.4,0.9,0.32,600,3,920.7784127959577,1720.4,2641.2
10144,0.4,0.9,0.32,600,2,821.7979609330108,1832.2,2654.0
10145,0.4,0.9,0.32,600,1,726.7176069219197,1939.8,2666.5
10146,0.4,0.9,0.32,600,0,637.2147013775901,2039.5,2676.7
10147,0.4,0.9,0.32,600,-1,553.092271919808,2129.2,2682.3
10148,0.4,0.9,0.32,600,-2,474.5008815656949,2207.5,2682.0
10149,0.4,0.9,0.32,600,-3,398.8765053867358,2271.6,2670.4
10150,0.4,0.9,0.32,800,3,812.5301224687308,1961.9,2774.4
10151,0.4,0.9,0.32,800,2,721.9531782609007,2072.8,2794.7
10152,0.4,0.9,0.32,800,1,635.4903869319597,2177.6,2813.1
10153,0.4,0.9,0.32,800,0,552.6538128759191,2274.2,2826.9
10154,0.4,0.9,0.32,800,-1,474.540231838117,2361.2,2835.8
10155,0.4,0.9,0.32,800,-2,401.90621951488686,2437.6,2839.5
10156,0.4,0.9,0.32,800,-3,334.4938928104201,2500.7,2835.1
10157,0.4,0.9,0.32,1000,3,807.7617295950271,1963.1,2770.8
10158,0.4,0.9,0.32,1000,2,717.4194645426571,2074.0,2791.4
10159,0.4,0.9,0.32,1000,1,631.0384311296558,2178.8,2809.9
10160,0.4,0.9,0.32,1000,0,548.2258130988747,2275.4,2823.6
10161,0.4,0.9,0.32,1000,-1,470.411358647791,2362.4,2832.9
10162,0.4,0.9,0.32,1000,-2,398.23592746050645,2438.8,2837.0
10163,0.4,0.9,0.32,1000,-3,331.5876315545792,2502.0,2833.6
10164,0.4,0.9,0.44,0,3,1471.9087934205618,485.2,1957.2
10165,0.4,0.9,0.44,0,2,1349.923272798953,579.4,1929.3
10166,0.4,0.9,0.44,0,1,1230.1049673775906,676.7,1906.8
10167,0.4,0.9,0.44,0,0,1112.4059811077334,773.8,1886.2
10168,0.4,0.9,0.44,0,-1,997.9458315645642,870.4,1868.4
10169,0.4,0.9,0.44,0,-2,888.8138819376575,964.3,1853.1
10170,0.4,0.9,0.44,0,-3,783.9180794728328,1048.8,1832.7
10171,0.4,0.9,0.44,200,3,1151.7834680974333,1053.5,2205.2
10172,0.4,0.9,0.44,200,2,1038.7732285226823,1168.4,2207.2
10173,0.4,0.9,0.44,200,1,930.1287383827437,1281.1,2211.3
10174,0.4,0.9,0.44,200,0,825.1306173016212,1389.3,2214.5
10175,0.4,0.9,0.44,200,-1,726.2067297582016,1490.5,2216.7
10176,0.4,0.9,0.44,200,-2,633.118612345296,1581.7,2214.8
10177,0.4,0.9,0.44,200,-3,545.057497016955,1657.4,2202.5
10178,0.4,0.9,0.44,400,3,925.9748794276538,1691.8,2617.8
10179,0.4,0.9,0.44,400,2,824.622953219701,1805.3,2629.9
10180,0.4,0.9,0.44,400,1,728.6784247244299,1913.9,2642.5
10181,0.4,0.9,0.44,400,0,639.0955361337551,2015.7,2654.8
10182,0.4,0.9,0.44,400,-1,554.4905377897201,2107.8,2662.3
10183,0.4,0.9,0.44,400,-2,474.90133137068995,2185.9,2660.8
10184,0.4,0.9,0.44,400,-3,402.9956065412569,2249.1,2652.1
10185,0.4,0.9,0.44,600,3,713.899449588722,2388.0,3101.9
10186,0.4,0.9,0.44,600,2,628.2173929751245,2498.5,3126.7
10187,0.4,0.9,0.44,600,1,547.8511915806788,2602.0,3149.8
10188,0.4,0.9,0.44,600,0,470.6024625503423,2695.5,3166.1
10189,0.4,0.9,0.44,600,-1,399.1119678216534,2778.5,3177.6
10190,0.4,0.9,0.44,600,-2,334.85785317011226,2849.5,3184.4
10191,0.4,0.9,0.44,600,-3,275.5702393570478,2906.5,3182.0
10192,0.4,0.9,0.44,800,3,603.2593052416911,2726.5,3329.7
10193,0.4,0.9,0.44,800,2,527.335900922415,2834.4,3361.8
10194,0.4,0.9,0.44,800,1,455.60479908208515,2934.4,3390.1
10195,0.4,0.9,0.44,800,0,388.56364235421916,3025.9,3414.5
10196,0.4,0.9,0.44,800,-1,327.509742721671,3107.3,3434.8
10197,0.4,0.9,0.44,800,-2,271.31229172999093,3177.0,3448.3
10198,0.4,0.9,0.44,800,-3,219.24769402236083,3232.2,3451.5
10199,0.4,0.9,0.44,1000,3,597.8911367308821,2728.2,3326.1
10200,0.4,0.9,0.44,1000,2,522.7275452708581,2836.1,3358.9
10201,0.4,0.9,0.44,1000,1,451.6120821451642,2936.2,3387.8
10202,0.4,0.9,0.44,1000,0,385.40733870452965,3027.8,3413.2
10203,0.4,0.9,0.44,1000,-1,324.37079970254615,3109.3,3433.6
10204,0.4,0.9,0.44,1000,-2,268.7189935080705,3178.9,3447.6
10205,0.4,0.9,0.44,1000,-3,217.16132916211492,3234.1,3451.2
10206,0.4,0.9,0.56,0,3,1439.8792152927222,546.1,1986.0
10207,0.4,0.9,0.56,0,2,1318.7978807355214,643.2,1962.0
10208,0.4,0.9,0.56,0,1,1199.6717599982323,741.7,1941.4
10209,0.4,0.9,0.56,0,0,1082.8717972094312,840.9,1923.8
10210,0.4,0.9,0.56,0,-1,970.1274046232653,939.7,1909.8
10211,0.4,0.9,0.56,0,-2,862.289891389563,1034.0,1896.3
10212,0.4,0.9,0.56,0,-3,758.9344864646217,1118.1,1877.1
10213,0.4,0.9,0.56,200,3,1037.4314799865444,1312.0,2349.4
10214,0.4,0.9,0.56,200,2,929.455777234254,1428.4,2357.9
10215,0.4,0.9,0.56,200,1,825.2359876682129,1541.2,2366.5
10216,0.4,0.9,0.56,200,0,727.8680662586978,1648.5,2376.4
10217,0.4,0.9,0.56,200,-1,635.9635224310097,1748.2,2384.1
10218,0.4,0.9,0.56,200,-2,549.9172954608653,1836.7,2386.7
10219,0.4,0.9,0.56,200,-3,470.0435259601727,1908.8,2378.9
10220,0.4,0.9,0.56,400,3,779.2312179951213,2132.6,2911.8
10221,0.4,0.9,0.56,400,2,689.5956456968277,2245.0,2934.6
10222,0.4,0.9,0.56,400,1,603.7236111208487,2351.2,2954.9
10223,0.4,0.9,0.56,400,0,523.1105006238524,2449.2,2972.3
10224,0.4,0.9,0.56,400,-1,450.39530005345205,2535.9,2986.3
10225,0.4,0.9,0.56,400,-2,381.90617162549404,2607.4,2989.3
10226,0.4,0.9,0.56,400,-3,316.25363750314386,2663.6,2979.9
10227,0.4,0.9,0.56,600,3,557.9233645512646,3017.6,3575.5
10228,0.4,0.9,0.56,600,2,482.6638562991744,3123.3,3605.9
10229,0.4,0.9,0.56,600,1,413.5984320509691,3220.0,3633.6
10230,0.4,0.9,0.56,600,0,350.2764543571199,3307.4,3657.7
10231,0.4,0.9,0.56,600,-1,291.8426170328891,3383.3,3675.1
10232,0.4,0.9,0.56,600,-2,235.78088587359431,3446.0,3681.8
10233,0.4,0.9,0.56,600,-3,183.11049374705274,3494.8,3677.9
10234,0.4,0.9,0.56,800,3,460.035306288672,3458.9,3919.0
10235,0.4,0.9,0.56,800,2,396.1212590686808,3560.8,3957.0
10236,0.4,0.9,0.56,800,1,336.411645838042,3654.6,3991.0
10237,0.4,0.9,0.56,800,0,282.536477978811,3739.0,4021.6
10238,0.4,0.9,0.56,800,-1,233.0296617338091,3812.9,4045.9
10239,0.4,0.9,0.56,800,-2,186.16229979144902,3873.4,4059.5
10240,0.4,0.9,0.56,800,-3,142.90418276549167,3920.0,4062.9
10241,0.4,0.9,0.56,1000,3,456.01749110872447,3471.2,3927.2
10242,0.4,0.9,0.56,1000,2,392.41989790032085,3573.0,3965.4
10243,0.4,0.9,0.56,1000,1,333.5377995490746,3666.6,4000.2
10244,0.4,0.9,0.56,1000,0,279.9093825519637,3751.1,4031.0
10245,0.4,0.9,0.56,1000,-1,230.9416683138599,3824.8,4055.8
10246,0.4,0.9,0.56,1000,-2,183.97483618376486,3885.3,4069.3
10247,0.4,0.9,0.56,1000,-3,141.2176736814791,3931.9,4073.1
10248,0.4,0.9,0.68,0,3,1411.8137952373468,601.2,2013.0
10249,0.4,0.9,0.68,0,2,1291.395704782385,699.9,1991.3
10250,0.4,0.9,0.68,0,1,1172.994853619881,800.3,1973.3
10251,0.4,0.9,0.68,0,0,1056.9633799448602,901.4,1958.4
10252,0.4,0.9,0.68,0,-1,945.8367650230277,1001.6,1947.5
10253,0.4,0.9,0.68,0,-2,839.476363231757,1096.3,1935.8
10254,0.4,0.9,0.68,0,-3,737.3885552565088,1179.7,1917.1
10255,0.4,0.9,0.68,200,3,936.4463881691739,1558.9,2495.3
10256,0.4,0.9,0.68,200,2,832.8334757886494,1675.2,2508.0
10257,0.4,0.9,0.68,200,1,736.4162597554945,1787.4,2523.8
10258,0.4,0.9,0.68,200,0,645.8161470057458,1894.2,2540.1
10259,0.4,0.9,0.68,200,-1,560.6267670061166,1992.4,2553.0
10260,0.4,0.9,0.68,200,-2,483.2533291279197,2077.9,2561.2
10261,0.4,0.9,0.68,200,-3,411.85286583322824,2145.7,2557.6
10262,0.4,0.9,0.68,400,3,662.4240701628732,2552.6,3215.0
10263,0.4,0.9,0.68,400,2,579.4329996230302,2662.6,3242.0
10264,0.4,0.9,0.68,400,1,504.7512028477848,2765.8,3270.5
10265,0.4,0.9,0.68,400,0,434.4519457160862,2858.9,3293.4
10266,0.4,0.9,0.68,400,-1,367.48523000016945,2938.4,3305.8
10267,0.4,0.9,0.68,400,-2,303.56761540305456,3002.8,3306.3
10268,0.4,0.9,0.68,400,-3,244.1164871890652,3052.8,3296.9
10269,0.4,0.9,0.68,600,3,437.4106936596645,3611.0,4048.4
10270,0.4,0.9,0.68,600,2,373.85801584701,3711.4,4085.3
10271,0.4,0.9,0.68,600,1,314.68992639020206,3802.4,4117.1
10272,0.4,0.9,0.68,600,0,259.24723712709726,3883.1,4142.4
10273,0.4,0.9,0.68,600,-1,206.96273421994727,3951.3,4158.2
10274,0.4,0.9,0.68,600,-2,160.58353214646394,4006.4,4166.9
10275,0.4,0.9,0.68,600,-3,119.8456647494351,4049.5,4169.3
10276,0.4,0.9,0.68,800,3,356.3592664921284,4230.3,4586.7
10277,0.4,0.9,0.68,800,2,303.3163849112879,4326.3,4629.6
10278,0.4,0.9,0.68,800,1,253.88415170591918,4413.3,4667.1
10279,0.4,0.9,0.68,800,0,206.96269569149462,4490.4,4697.3
10280,0.4,0.9,0.68,800,-1,163.58943560938462,4556.0,4719.6
10281,0.4,0.9,0.68,800,-2,127.05655885594244,4608.0,4735.1
10282,0.4,0.9,0.68,800,-3,95.65230262141418,4648.5,4744.1
10283,0.4,0.9,0.68,1000,3,352.96461868931766,4247.2,4600.2
10284,0.4,0.9,0.68,1000,2,300.71406618903853,4343.2,4643.9
10285,0.4,0.9,0.68,1000,1,251.32087079996532,4430.2,4681.5
10286,0.4,0.9,0.68,1000,0,204.75931463692893,4507.3,4712.0
10287,0.4,0.9,0.68,1000,-1,162.3037487387624,4572.9,4735.2
10288,0.4,0.9,0.68,1000,-2,125.85526268054817,4624.9,4750.7
10289,0.4,0.9,0.68,1000,-3,95.62926861561705,4665.3,4760.9
10290,0.4,0.9,0.8,0,3,1385.977852968191,653.2,2039.2
10291,0.4,0.9,0.8,0,2,1266.2442832566774,753.6,2019.9
10292,0.4,0.9,0.8,0,1,1148.3825520267767,856.3,2004.7
10293,0.4,0.9,0.8,0,0,1033.380717558811,958.9,1992.3
10294,0.4,0.9,0.8,0,-1,923.57420626819,1059.8,1983.4
10295,0.4,0.9,0.8,0,-2,818.5337251677824,1154.6,1973.2
10296,0.4,0.9,0.8,0,-3,718.082839757493,1237.6,1955.7
10297,0.4,0.9,0.8,200,3,846.7318627466984,1794.8,2641.6
10298,0.4,0.9,0.8,200,2,750.7439438941843,1911.0,2661.8
10299,0.4,0.9,0.8,200,1,660.8872484275622,2023.3,2684.2
10300,0.4,0.9,0.8,200,0,576.3594485723462,2129.1,2705.4
10301,0.4,0.9,0.8,200,-1,500.2652341234345,2225.5,2725.8
10302,0.4,0.9,0.8,200,-2,428.6099366089483,2307.3,2735.9
10303,0.4,0.9,0.8,200,-3,359.6388801084634,2370.9,2730.5
10304,0.4,0.9,0.8,400,3,565.5511968807108,2951.2,3516.8
10305,0.4,0.9,0.8,400,2,492.907387409467,3058.7,3551.6
10306,0.4,0.9,0.8,400,1,424.4182438430281,3157.6,3582.0
10307,0.4,0.9,0.8,400,0,358.1724935263439,3244.8,3602.9
10308,0.4,0.9,0.8,400,-1,295.7160102512302,3317.7,3613.4
10309,0.4,0.9,0.8,400,-2,237.76097249311977,3376.1,3613.9
10310,0.4,0.9,0.8,400,-3,185.72567707003745,3421.5,3607.3
10311,0.4,0.9,0.8,600,3,344.4470827108231,4174.0,4518.4
10312,0.4,0.9,0.8,600,2,288.70540456857964,4268.6,4557.3
10313,0.4,0.9,0.8,600,1,236.6084360754313,4353.5,4590.1
10314,0.4,0.9,0.8,600,0,188.53904165314768,4427.2,4615.7
10315,0.4,0.9,0.8,600,-1,145.85809732365462,4488.8,4634.7
10316,0.4,0.9,0.8,600,-2,110.08723526049936,4538.0,4648.0
10317,0.4,0.9,0.8,600,-3,78.51143189523202,4577.2,4655.7
10318,0.4,0.9,0.8,800,3,281.58712012255813,4989.0,5270.6
10319,0.4,0.9,0.8,800,2,233.848944058669,5078.0,5311.8
10320,0.4,0.9,0.8,800,1,190.27702953167773,5158.1,5348.3
10321,0.4,0.9,0.8,800,0,151.7493933063864,5228.8,5380.5
10322,0.4,0.9,0.8,800,-1,118.99190546213227,5287.2,5406.1
10323,0.4,0.9,0.8,800,-2,91.65717289081229,5333.5,5425.2
10324,0.4,0.9,0.8,800,-3,65.80757132317692,5370.1,5435.9
10325,0.4,0.9,0.8,1000,3,281.28385988801983,5019.5,5300.8
10326,0.4,0.9,0.8,1000,2,233.64105785355383,5108.3,5342.0
10327,0.4,0.9,0.8,1000,1,190.1166459704268,5188.2,5378.4
10328,0.4,0.9,0.8,1000,0,151.46515388800114,5257.7,5409.1
10329,0.4,0.9,0.8,1000,-1,118.96922723689343,5314.8,5433.8
10330,0.4,0.9,0.8,1000,-2,91.64147387387517,5359.8,5451.4
10331,0.4,0.9,0.8,1000,-3,65.77846147974857,5395.2,5461.0
10332,0.4,0.6,0.2,0,3,1193.852123528884,394.1,1587.9
10333,0.4,0.6,0.2,0,2,1088.6568531382986,478.6,1567.3
10334,0.4,0.6,0.2,0,1,985.2275275373711,566.2,1551.4
10335,0.4,0.6,0.2,0,0,884.1240961025127,653.3,1537.4
10336,0.4,0.6,0.2,0,-1,787.367261515069,740.5,1527.9
10337,0.4,0.6,0.2,0,-2,693.6816207177201,825.0,1518.7
10338,0.4,0.6,0.2,0,-3,604.4605062645479,902.0,1506.4
10339,0.4,0.6,0.2,200,3,1049.7790373585892,638.0,1687.7
10340,0.4,0.6,0.2,200,2,947.8948839957767,731.4,1679.3
10341,0.4,0.6,0.2,200,1,849.5103966231732,827.2,1676.7
10342,0.4,0.6,0.2,200,0,755.0460046741997,921.4,1676.5
10343,0.4,0.6,0.2,200,-1,663.5203514377951,1011.6,1675.1
10344,0.4,0.6,0.2,200,-2,577.7678420453295,1094.9,1672.7
10345,0.4,0.6,0.2,200,-3,496.32846363204294,1168.7,1665.0
10346,0.4,0.6,0.2,400,3,934.8779544848342,912.6,1847.5
10347,0.4,0.6,0.2,400,2,837.5877743860389,1011.7,1849.3
10348,0.4,0.6,0.2,400,1,744.3953010231509,1108.3,1852.7
10349,0.4,0.6,0.2,400,0,655.080199620099,1200.8,1855.8
10350,0.4,0.6,0.2,400,-1,571.134607428176,1288.1,1859.3
10351,0.4,0.6,0.2,400,-2,491.26626941180336,1367.9,1859.2
10352,0.4,0.6,0.2,400,-3,416.25750168153525,1436.3,1852.5
10353,0.4,0.6,0.2,600,3,807.6009008642193,1220.9,2028.5
10354,0.4,0.6,0.2,600,2,718.5578734625539,1320.6,2039.2
10355,0.4,0.6,0.2,600,1,632.9463830959647,1417.4,2050.3
10356,0.4,0.6,0.2,600,0,552.36109603648,1509.7,2062.1
10357,0.4,0.6,0.2,600,-1,476.8496868678414,1595.0,2071.8
10358,0.4,0.6,0.2,600,-2,405.5235101626503,1670.8,2076.3
10359,0.4,0.6,0.2,600,-3,338.0597532851824,1735.3,2073.4
10360,0.4,0.6,0.2,800,3,728.7339463310469,1373.9,2102.6
10361,0.4,0.6,0.2,800,2,645.365696897758,1473.6,2118.9
10362,0.4,0.6,0.2,800,1,566.6982967210479,1569.7,2136.4
10363,0.4,0.6,0.2,800,0,491.7881616021589,1660.5,2152.3
10364,0.4,0.6,0.2,800,-1,421.19275987798596,1743.7,2164.9
10365,0.4,0.6,0.2,800,-2,353.8114490792208,1817.9,2171.8
10366,0.4,0.6,0.2,800,-3,292.11985782425467,1881.7,2173.8
10367,0.4,0.6,0.2,1000,3,725.1712600995123,1374.6,2099.8
10368,0.4,0.6,0.2,1000,2,642.1293086779351,1474.3,2116.4
10369,0.4,0.6,0.2,1000,1,563.6104732591396,1570.4,2134.0
10370,0.4,0.6,0.2,1000,0,488.65520581646666,1661.2,2149.9
10371,0.4,0.6,0.2,1000,-1,418.144018857584,1744.5,2162.6
10372,0.4,0.6,0.2,1000,-2,351.0545764045512,1818.7,2169.8
10373,0.4,0.6,0.2,1000,-3,289.76804125866664,1882.6,2172.4
10374,0.4,0.6,0.32,0,3,1149.0482478980769,483.1,1632.1
10375,0.4,0.6,0.32,0,2,1045.0111255641298,571.6,1616.6
10376,0.4,0.6,0.32,0,1,942.7505628003645,660.7,1603.5
10377,0.4,0.6,0.32,0,0,843.7651924256644,750.6,1594.4
10378,0.4,0.6,0.32,0,-1,748.7223019815006,840.2,1589.0
10379,0.4,0.6,0.32,0,-2,657.3682925076024,925.4,1582.8
10380,0.4,0.6,0.32,0,-3,570.9406010234453,1001.9,1572.8
10381,0.4,0.6,0.32,200,3,912.5146456239062,915.4,1827.9
10382,0.4,0.6,0.32,200,2,816.8740743274956,1016.3,1833.2
10383,0.4,0.6,0.32,200,1,724.1694797439004,1115.0,1839.1
10384,0.4,0.6,0.32,200,0,636.3037335450713,1209.8,1846.1
10385,0.4,0.6,0.32,200,-1,553.8404596296881,1299.6,1853.5
10386,0.4,0.6,0.32,200,-2,475.1133177037042,1381.5,1856.6
10387,0.4,0.6,0.32,200,-3,401.78598415715186,1452.0,1853.8
10388,0.4,0.6,0.32,400,3,746.3456753207056,1381.7,2128.1
10389,0.4,0.6,0.32,400,2,659.753891172966,1481.8,2141.6
10390,0.4,0.6,0.32,400,1,577.9762380289442,1578.7,2156.7
10391,0.4,0.6,0.32,400,0,500.8939108305503,1670.7,2171.6
10392,0.4,0.6,0.32,400,-1,428.88852077374884,1756.0,2184.9
10393,0.4,0.6,0.32,400,-2,363.4401567206457,1831.0,2194.4
10394,0.4,0.6,0.32,400,-3,302.72746472984625,1892.0,2194.7
10395,0.4,0.6,0.32,600,3,586.6928676387012,1888.6,2475.3
10396,0.4,0.6,0.32,600,2,512.5318412548237,1988.0,2500.5
10397,0.4,0.6,0.32,600,1,442.4536118151447,2083.0,2525.4
10398,0.4,0.6,0.32,600,0,375.99982878149217,2170.5,2546.5
10399,0.4,0.6,0.32,600,-1,315.7421548874592,2249.5,2565.2
10400,0.4,0.6,0.32,600,-2,260.8766295477712,2318.1,2578.9
10401,0.4,0.6,0.32,600,-3,209.86427715610355,2374.0,2583.8
10402,0.4,0.6,0.32,800,3,499.91759874970376,2134.3,2634.2
10403,0.4,0.6,0.32,800,2,432.9236327939967,2232.4,2665.4
10404,0.4,0.6,0.32,800,1,369.6192777721453,2325.1,2694.7
10405,0.4,0.6,0.32,800,0,311.79716499063835,2410.5,2722.3
10406,0.4,0.6,0.32,800,-1,258.51555655890587,2487.3,2745.8
10407,0.4,0.6,0.32,800,-2,208.96784717384554,2554.0,2763.0
10408,0.4,0.6,0.32,800,-3,162.81784694485404,2608.5,2771.3
10409,0.4,0.6,0.32,1000,3,495.442056705101,2135.6,2631.0
10410,0.4,0.6,0.32,1000,2,428.9122582771564,2233.8,2662.7
10411,0.4,0.6,0.32,1000,1,366.1956232122825,2326.5,2692.7
10412,0.4,0.6,0.32,1000,0,309.0442442441626,2412.0,2721.0
10413,0.4,0.6,0.32,1000,-1,255.9018576504441,2488.8,2744.7
10414,0.4,0.6,0.32,1000,-2,206.53935305459015,2555.5,2762.0
10415,0.4,0.6,0.32,1000,-3,161.30379050617134,2610.0,2771.3
10416,0.4,0.6,0.44,0,3,1111.8377823299218,559.6,1671.4
10417,0.4,0.6,0.44,0,2,1008.7157665724353,649.7,1658.4
10418,0.4,0.6,0.44,0,1,907.4823748415597,741.1,1648.6
10419,0.4,0.6,0.44,0,0,810.4566386616644,833.5,1643.9
10420,0.4,0.6,0.44,0,-1,717.1024492776089,924.2,1641.3
10421,0.4,0.6,0.44,0,-2,627.9580321228589,1009.4,1637.4
10422,0.4,0.6,0.44,0,-3,543.9242369244462,1085.1,1629.0
10423,0.4,0.6,0.44,200,3,790.7853105303184,1194.1,1984.9
10424,0.4,0.6,0.44,200,2,700.2311658725903,1296.0,1996.2
10425,0.4,0.6,0.44,200,1,615.8408593247691,1395.2,2011.0
10426,0.4,0.6,0.44,200,0,535.4278419310162,1490.5,2025.9
10427,0.4,0.6,0.44,200,-1,460.18780276954664,1579.7,2039.9
10428,0.4,0.6,0.44,200,-2,392.2231439012848,1661.5,2053.7
10429,0.4,0.6,0.44,200,-3,330.2068320957422,1729.9,2060.1
10430,0.4,0.6,0.44,400,3,591.8345997798262,1853.4,2445.2
10431,0.4,0.6,0.44,400,2,516.4994261509141,1954.0,2470.5
10432,0.4,0.6,0.44,400,1,446.55349003671483,2050.1,2496.6
10433,0.4,0.6,0.44,400,0,383.2781820915509,2140.5,2523.8
10434,0.4,0.6,0.44,400,-1,323.36324335038614,2222.0,2545.3
10435,0.4,0.6,0.44,400,-2,265.924924507459,2290.7,2556.6
10436,0.4,0.6,0.44,400,-3,213.12635843415575,2344.7,2557.8
10437,0.4,0.6,0.44,600,3,418.5783774601583,2565.2,2983.8
10438,0.4,0.6,0.44,600,2,358.0017563794085,2662.6,3020.6
10439,0.4,0.6,0.44,600,1,302.3150980555016,2753.3,3055.6
10440,0.4,0.6,0.44,600,0,250.65793284405788,2835.4,3086.1
10441,0.4,0.6,0.44,600,-1,200.95898844834872,2907.8,3108.7
10442,0.4,0.6,0.44,600,-2,154.59133327700093,2968.5,3123.1
10443,0.4,0.6,0.44,600,-3,114.74446672845875,3016.7,3131.5
10444,0.4,0.6,0.44,800,3,342.85249172052454,2910.9,3253.8
10445,0.4,0.6,0.44,800,2,290.02631925429296,3005.6,3295.6
10446,0.4,0.6,0.44,800,1,241.2700968821195,3093.3,3334.5
10447,0.4,0.6,0.44,800,0,196.98937288604603,3172.6,3369.6
10448,0.4,0.6,0.44,800,-1,155.78202958811002,3242.8,3398.6
10449,0.4,0.6,0.44,800,-2,118.95182230473864,3302.0,3421.0
10450,0.4,0.6,0.44,800,-3,87.62828273068257,3348.4,3436.1
10451,0.4,0.6,0.44,1000,3,339.4983515434864,2913.5,3253.0
10452,0.4,0.6,0.44,1000,2,287.35884403791215,3007.9,3295.2
10453,0.4,0.6,0.44,1000,1,239.05740556357492,3095.3,3334.4
10454,0.4,0.6,0.44,1000,0,195.06247332709134,3174.7,3369.7
10455,0.4,0.6,0.44,1000,-1,153.79431239997226,3244.9,3398.7
10456,0.4,0.6,0.44,1000,-2,117.26132318245291,3304.1,3421.3
10457,0.4,0.6,0.44,1000,-3,86.61275071972311,3350.4,3437.1
10458,0.4,0.6,0.56,0,3,1080.4754098937647,625.5,1706.0
10459,0.4,0.6,0.56,0,2,977.9898593929212,717.8,1695.8
10460,0.4,0.6,0.56,0,1,878.1288349001242,811.1,1689.2
10461,0.4,0.6,0.56,0,0,782.5155173507591,905.1,1687.6
10462,0.4,0.6,0.56,0,-1,691.0079769082324,996.2,1687.2
10463,0.4,0.6,0.56,0,-2,603.7386421852755,1081.0,1684.7
10464,0.4,0.6,0.56,0,-3,521.9524931839233,1156.2,1678.2
10465,0.4,0.6,0.56,200,3,687.1823016214319,1458.2,2145.3
10466,0.4,0.6,0.56,200,2,604.7635127914201,1560.6,2165.4
10467,0.4,0.6,0.56,200,1,526.9273994410289,1660.1,2187.0
10468,0.4,0.6,0.56,200,0,455.01410761466707,1755.6,2210.6
10469,0.4,0.6,0.56,200,-1,391.00389418694425,1845.1,2236.1
10470,0.4,0.6,0.56,200,-2,329.53734965219087,1924.3,2253.8
10471,0.4,0.6,0.56,200,-3,270.1572908520248,1987.6,2257.8
10472,0.4,0.6,0.56,400,3,474.86262641472564,2302.9,2777.8
10473,0.4,0.6,0.56,400,2,411.21941563924787,2402.6,2813.8
10474,0.4,0.6,0.56,400,1,351.4112534245793,2496.1,2847.5
10475,0.4,0.6,0.56,400,0,293.56230535983525,2581.8,2875.3
10476,0.4,0.6,0.56,400,-1,239.0982432954192,2656.4,2895.5
10477,0.4,0.6,0.56,400,-2,190.25513929112648,2717.4,2907.6
10478,0.4,0.6,0.56,400,-3,145.91100712216823,2764.7,2910.6
10479,0.4,0.6,0.56,600,3,300.78697652855783,3201.5,3502.3
10480,0.4,0.6,0.56,600,2,250.23296401022412,3294.0,3544.3
10481,0.4,0.6,0.56,600,1,202.11718668935086,3378.1,3580.2
10482,0.4,0.6,0.56,600,0,158.5533985393351,3453.1,3611.7
10483,0.4,0.6,0.56,600,-1,120.77650848267439,3517.9,3638.7
10484,0.4,0.6,0.56,600,-2,88.16708914554022,3571.2,3659.4
10485,0.4,0.6,0.56,600,-3,60.371002212345104,3612.4,3672.8
10486,0.4,0.6,0.56,800,3,241.1441633434769,3710.7,3951.8
10487,0.4,0.6,0.56,800,2,198.12423025474,3798.8,3996.9
10488,0.4,0.6,0.56,800,1,157.62124157843445,3879.0,4036.6
10489,0.4,0.6,0.56,800,0,123.63081053252935,3950.6,4074.2
10490,0.4,0.6,0.56,800,-1,95.13238095995949,4012.9,4108.0
10491,0.4,0.6,0.56,800,-2,70.2652518011232,4063.6,4133.9
10492,0.4,0.6,0.56,800,-3,47.12361602571713,4102.2,4149.3
10493,0.4,0.6,0.56,1000,3,238.65516049049768,3724.9,3963.5
10494,0.4,0.6,0.56,1000,2,195.69484796286352,3813.0,4008.7
10495,0.4,0.6,0.56,1000,1,156.17442049394842,3893.2,4049.4
